method,model,n_features,selected_features,rmse,mae,r2
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1108045465336049,0.0835440270140966,-0.1203814360076152
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1108119776365074,0.0846451741972111,-0.1205317177276679
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1108351845886846,0.0832166510880034,-0.121001104693158
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1108351845886846,0.0832166510880034,-0.121001104693158
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1108448697655622,0.0845153681500978,-0.1211970274659706
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1108565742648902,0.0830450886807605,-0.1214338222357556
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1109248344404065,0.0842980747674356,-0.1228152980342418
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1109560548410975,0.0823592417912241,-0.1234474319807641
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1109939271893233,0.0855423740286681,-0.1242144897812449
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1110024788016575,0.0835792140405057,-0.1243877283915655
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1110506376984248,0.0841380128588774,-0.1253635808151982
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1110580950801432,0.0827790179443405,-0.1255147289355667
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1110672401613644,0.0832714113599795,-0.1257000976363329
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1110803097379569,0.0831129374771212,-0.1259650414532469
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1110915848310423,0.0834003387100986,-0.1261936329110498
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1110915848310423,0.0834003387100986,-0.1261936329110498
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1111141971095552,0.0827724566832249,-0.1266521446130901
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1111319052994112,0.0834967995554143,-0.1270112807160082
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1111447336526777,0.0832146428436338,-0.127271485618593
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1111490743472609,0.0846543449359334,-0.1273595372359763
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1111706987220839,0.0843180837088377,-0.1277982420436461
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1111706987220839,0.0843180837088377,-0.1277982420436461
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1111719498408848,0.0844024945519348,-0.1278236267455543
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1112109084614905,0.0826461630591175,-0.1286142245833861
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1112169136261454,0.0844049200477024,-0.1287361136557856
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.111261490192419,0.0837940107347245,-0.1296411066444269
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1112651584888928,0.0830817909819665,-0.129715596511363
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1112818208249642,0.0844408443515069,-0.1300539793554889
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1113029687391967,0.0836216434477815,-0.1304835293981197
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1113145104843505,0.0854383641978927,-0.1307179962672211
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1113145104843505,0.0854383641978927,-0.1307179962672211
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1113270690315257,0.0848005943052822,-0.1309731467641481
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1113353988877809,0.0841274732331858,-0.1311423993326776
SFS,XGBoost,5,"['return_1d', 'return_5d', 'high_low_range', 'price_to_sma_20', 'rsi_14']",0.1113399580917845,0.0831101162018551,-0.1312350421866033
SFS,XGBoost,5,"['return_1d', 'return_5d', 'high_low_range', 'price_to_sma_20', 'rsi_14']",0.1113399580917845,0.0831101162018551,-0.1312350421866033
SFS,XGBoost,5,"['return_1d', 'return_5d', 'high_low_range', 'price_to_sma_20', 'rsi_14']",0.1113399580917845,0.0831101162018551,-0.1312350421866033
SFS,XGBoost,20,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_change_1d', 'volume_ratio_20']",0.1113402834645496,0.0842083082902164,-0.1312416538939864
SFS,XGBoost,20,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_change_1d', 'volume_ratio_20']",0.1113402834645496,0.0842083082902164,-0.1312416538939864
SFS,XGBoost,20,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_change_1d', 'volume_ratio_20']",0.1113402834645496,0.0842083082902164,-0.1312416538939864
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1113618705080536,0.0836669144363984,-0.13168035459367
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1113618705080536,0.0836669144363984,-0.13168035459367
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1113921772541699,0.0828535777814385,-0.1322964041627807
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1114087750498511,0.0835961976084036,-0.1326338609750197
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1114093565789693,0.0845223931230295,-0.1326456852014181
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1114093565789693,0.0845223931230295,-0.1326456852014181
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1114419334262951,0.0838265580501937,-0.1333081685207733
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1114419448322628,0.0840482014573312,-0.1333084005066456
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1114532816707539,0.083985616714047,-0.1335389920999286
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1114739013330427,0.0846379257592095,-0.1339584567036174
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1114817249195238,0.0843200245771858,-0.134117631779846
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.111573727063868,0.0843390293074374,-0.1359903029968332
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.111615334256681,0.0847483170639469,-0.1368377100294422
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1116578189209601,0.0838001487725355,-0.1377033143973469
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1116581474893435,0.0836685757450791,-0.1377100101019974
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1116822380368214,0.0840013510683073,-0.1382009910883757
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1116979232808239,0.083113177386463,-0.1385207234695489
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1117045225884816,0.0841270480280552,-0.1386552590143819
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1117197646419584,0.0852367272872655,-0.1389660186509713
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1117278654427156,0.0835914568612826,-0.1391311975040423
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1117453847381071,0.0838020279154843,-0.1394884645207108
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.111761536578645,0.0832525436127059,-0.1398178949691844
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1118177666636676,0.0844581023541971,-0.140965126517405
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1118372655611133,0.0833796591725389,-0.1413630865631339
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1118572730366231,0.0839759848420092,-0.1417714984914451
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1119191678231719,0.084843167762871,-0.1430354172935812
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1119825026101881,0.0849512417562738,-0.1443294653084599
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.112025678024321,0.084686192476154,-0.1452120393170035
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.112025678024321,0.084686192476154,-0.1452120393170035
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1120405198821457,0.0846203296021324,-0.1455155090304731
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1121194709444116,0.0850828352497331,-0.1471304878117332
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1121462666059993,0.0840900542261554,-0.1476788634537622
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1121526939096885,0.0848124423468747,-0.1478104182918485
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1121526939096885,0.0848124423468747,-0.1478104182918485
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1121761214660614,0.0849673938144102,-0.1482900002065978
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1121842809583133,0.0845346925977458,-0.1484570554407456
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1121995511399991,0.0856424139704426,-0.1487697256525906
RFE,XGBoost,10,"['sma_5', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1122104847606025,0.084840760901906,-0.1489936271601639
RFE,XGBoost,10,"['sma_5', 'sma_20', 'sma_60', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1122119775836918,0.0855355425614324,-0.1490241992698802
RFE,XGBoost,20,"['return_5d', 'return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1122187492237715,0.0848993119480708,-0.1491628834506706
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20', 'volume_ratio_20']",0.1122434597903954,0.0836750285482929,-0.1496690304651471
RFE,XGBoost,5,"['sma_5', 'sma_60', 'price_to_sma_60', 'volatility_20', 'atr_14']",0.1122626858921144,0.0850305898387231,-0.1500629161636741
RFE,XGBoost,5,"['sma_5', 'sma_60', 'macd_hist', 'volatility_20', 'atr_14']",0.1122969031782328,0.0851263199107627,-0.1507640935624996
RFE,XGBoost,15,"['return_10d', 'return_20d', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'macd', 'macd_signal', 'macd_hist', 'volatility_20', 'atr_14', 'volume_sma_20']",0.1123016358630168,0.0846129295684983,-0.1508610921141058
RFE,XGBoost,25,"['return_1d', 'return_5d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20']",0.1124065421605062,0.0848615162881212,-0.1530122445205681
