method,n_features,step,n_estimators,max_depth,max_features,features,rmse
RFE + Random Forest,25,0.1,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05386003218398526
RFE + Random Forest,25,2.0,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05386003218398527
RFE + Random Forest,25,1.0,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05386003218398527
RFE + Random Forest,5,0.1,500,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,0.1,500,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,0.1,500,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,1.0,500,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,2.0,500,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,1.0,500,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,2.0,500,5.0,0.5,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,2.0,500,5.0,sqrt,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,5,1.0,500,5.0,log2,"['return_10d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10']",0.053903011943164915
RFE + Random Forest,15,2.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,1.0,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,2.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,0.1,300,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,0.1,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,1.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.053925331532751995
RFE + Random Forest,15,2.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,2.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,1.0,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,0.1,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,0.1,500,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,1.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05393815944841546
RFE + Random Forest,15,0.1,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,15,1.0,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,15,1.0,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,15,0.1,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,15,2.0,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,15,2.0,100,10.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20']",0.05400843808012537
RFE + Random Forest,25,2.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.054041414622089105
RFE + Random Forest,25,1.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.054041414622089105
RFE + Random Forest,25,0.1,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.054041414622089105
RFE + Random Forest,20,2.0,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05411503879456696
RFE + Random Forest,20,0.1,100,,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05411503879456696
RFE + Random Forest,20,0.1,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.054123907611351475
RFE + Random Forest,20,2.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05412390761135148
RFE + Random Forest,10,1.0,100,5.0,log2,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_20', 'volume_ratio_20']",0.054174277515976914
RFE + Random Forest,10,1.0,100,5.0,sqrt,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_20', 'volume_ratio_20']",0.054174277515976914
RFE + Random Forest,10,1.0,500,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,2.0,500,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,0.1,500,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,0.1,500,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,1.0,500,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,2.0,500,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volume_ratio_20']",0.0542427305980587
RFE + Random Forest,10,2.0,300,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5']",0.054466348069875756
RFE + Random Forest,10,0.1,300,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5']",0.054466348069875756
RFE + Random Forest,10,0.1,300,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5']",0.054466348069875756
RFE + Random Forest,10,2.0,300,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5']",0.054466348069875756
RFE + Random Forest,25,1.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05459971996969057
RFE + Random Forest,25,0.1,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05459971996969057
RFE + Random Forest,25,2.0,500,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05459971996969057
RFE + Random Forest,25,2.0,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05467118742009477
RFE + Random Forest,25,0.1,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.054671187420094775
RFE + Random Forest,25,1.0,100,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.054671187420094775
RFE + Random Forest,25,2.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.0547574599299714
RFE + Random Forest,25,0.1,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.0547574599299714
RFE + Random Forest,25,1.0,300,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.0547574599299714
RFE + Random Forest,10,2.0,100,5.0,sqrt,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5', 'volume_ratio_20']",0.0548469666020956
RFE + Random Forest,10,0.1,100,5.0,log2,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5', 'volume_ratio_20']",0.0548469666020956
RFE + Random Forest,10,2.0,100,5.0,log2,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5', 'volume_ratio_20']",0.054846966602095606
RFE + Random Forest,10,0.1,100,5.0,sqrt,"['return_10d', 'return_20d', 'price_to_sma_5', 'price_to_sma_20', 'rsi_14', 'roc_10', 'roc_20', 'macd_hist', 'volatility_5', 'volume_ratio_20']",0.054846966602095606
RFE + Random Forest,25,1.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.055036395755145885
RFE + Random Forest,25,0.1,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.055036395755145885
RFE + Random Forest,25,2.0,300,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.055036395755145885
RFE + Random Forest,25,2.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05505073986817568
RFE + Random Forest,25,1.0,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05505073986817568
RFE + Random Forest,25,0.1,500,10.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05505073986817568
RFE + Random Forest,25,0.1,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05528248153964732
RFE + Random Forest,25,1.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05528248153964732
RFE + Random Forest,25,2.0,100,,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'sma_20', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_change_1d', 'volume_sma_20', 'volume_ratio_20', 'target_return_5d']",0.05528248153964732
RFE + Random Forest,20,1.0,100,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.05565984022095133
RFE + Random Forest,20,1.0,100,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.055659840220951336
RFE + Random Forest,20,2.0,100,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.05570367305137624
RFE + Random Forest,20,0.1,100,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'gap', 'sma_20', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'atr_14', 'volume_ratio_20', 'target_return_5d']",0.05570367305137624
RFE + Random Forest,20,0.1,100,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'high_low_range', 'gap', 'sma_5', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.0557592424435758
RFE + Random Forest,20,2.0,100,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'high_low_range', 'gap', 'sma_5', 'sma_60', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.0557592424435758
RFE + Random Forest,20,0.1,500,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05578668886154409
RFE + Random Forest,20,0.1,500,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05578668886154409
RFE + Random Forest,20,2.0,500,5.0,log2,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05578668886154409
RFE + Random Forest,20,2.0,500,5.0,sqrt,"['return_1d', 'return_10d', 'return_20d', 'intraday_return', 'high_low_range', 'gap', 'sma_5', 'price_to_sma_5', 'price_to_sma_20', 'price_to_sma_60', 'rsi_14', 'roc_10', 'roc_20', 'macd', 'macd_signal', 'macd_hist', 'volatility_5', 'volatility_20', 'volume_ratio_20', 'target_return_5d']",0.05578668886154409
