n_features_to_select,rfe_step,selected_features,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,rmse,mae,r2
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,1.0,0.8,0.10733704546195706,0.07988776838389865,-0.05135652982623795
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,1.0,1.0,0.10767238951486667,0.08018516724666482,-0.05793612039652407
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,0.8,0.8,0.11374775524222347,0.08544465208618585,-0.18069143396731158
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,0.8,1.0,0.11317802981004395,0.08538690436323013,-0.16889365661650357
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,1.0,0.8,0.11710980904073495,0.08788190602519232,-0.25151854220556547
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,1.0,1.0,0.11575296953230699,0.0873786521954162,-0.22268624149242155
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,0.8,0.8,0.1079036613951286,0.08081135701837948,-0.062485729517808064
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,0.8,1.0,0.10833278590943737,0.08135627590392348,-0.07095338081245761
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,1.0,0.8,0.10846854995731937,0.08134561846751753,-0.07363932803571949
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,1.0,1.0,0.10994747541821553,0.08207919180794673,-0.10311620904286656
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.1,0.8,0.8,0.11416362030606605,0.0865053573392084,-0.1893404993978023
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.1,0.8,1.0,0.11434798201788526,0.08660455544354484,-0.19318490968149127
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.1,1.0,0.8,0.11394726780305398,0.08622004565264763,-0.1848369110987531
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.1,1.0,1.0,0.11501845183064478,0.08693528960836745,-0.2072182104722684
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.03,0.8,0.8,0.11028917623358026,0.08320217207939805,-0.10998351431578146
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.03,0.8,1.0,0.11148800433494428,0.08319296299303684,-0.1342453979463507
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.03,1.0,0.8,0.11021915774488433,0.08254647017402847,-0.10857458734329795
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.03,1.0,1.0,0.1114087750498511,0.0835961976084036,-0.13263386097501928
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.1,0.8,0.8,0.11320492549307873,0.08561921828195206,-0.16944927556191924
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.1,0.8,1.0,0.11485550776622401,0.08674928003058642,-0.20380015533273665
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.1,1.0,0.8,0.11293711623241051,0.0856997130452468,-0.16392268053105297
20,1.0,"return_5d,return_10d,return_20d,gap,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,5,0.1,1.0,1.0,0.11171976464195843,0.08523672728726554,-0.13896601865097136
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,0.8,0.8,0.10218502000893062,0.07614051752717849,0.04714852326713759
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,0.8,1.0,0.10265553264029696,0.07642044228497116,0.03835348023693441
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,1.0,0.8,0.10287472031526951,0.07643268339328689,0.03424252612141265
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.03,1.0,1.0,0.10262407048357827,0.07610987173904447,0.03894284617451926
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,0.8,0.8,0.10494850682349344,0.0781070797724253,-0.005086108739221773
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,0.8,1.0,0.107147031011584,0.0805459825406595,-0.04763747631006354
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,1.0,0.8,0.10593489098298879,0.07851084082821835,-0.024067988690938735
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,2,0.1,1.0,1.0,0.10537440835670911,0.07839648085442227,-0.013260332821003251
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,0.8,0.8,0.10453248534022692,0.07741646458334298,0.0028665275942479918
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,0.8,1.0,0.10441418280116682,0.07731698201910525,0.005122221980889963
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,1.0,0.8,0.10378365548153867,0.07726348071574042,0.017101506149029277
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.03,1.0,1.0,0.10408629155628212,0.07731437803316107,0.01136082873031563
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,0.8,0.8,0.10639279483472566,0.07961301107783783,-0.03294019568884465
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,0.8,1.0,0.10700126298306849,0.08008783286077524,-0.04478890141941494
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,1.0,0.8,0.10679407447287709,0.0799043292983769,-0.04074673080962499
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,3,0.1,1.0,1.0,0.10798694615681292,0.08026135528022739,-0.06412650832772471
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,0.8,0.8,0.1061775696968063,0.07848616072380599,-0.0287652920606285
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,0.8,1.0,0.10709800499469561,0.07884450076892652,-0.046678985128698613
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,1.0,0.8,0.10725033270157225,0.07949583796053983,-0.04965852887985611
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.03,1.0,1.0,0.10653432160340659,0.07883472706680923,-0.03569011725207516
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,0.8,0.8,0.11125050159199949,0.08407950712264653,-0.12941798251169856
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,0.8,1.0,0.11169755926663834,0.08390128740617984,-0.13851330279409768
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,1.0,0.8,0.10990838193244963,0.08222562181472011,-0.1023318892421512
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",100,5,0.1,1.0,1.0,0.10937141640191664,0.08185531476043352,-0.09158715263562578
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,0.8,0.8,0.10358313261116556,0.07715400129715094,0.020896000026031092
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,0.8,1.0,0.10436618964512695,0.07758223164766534,0.0060365872485150796
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,1.0,0.8,0.105193895181328,0.07809521010798566,-0.00979174538325811
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.03,1.0,1.0,0.10488459550855114,0.0776614776908587,-0.0038623311454464293
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,0.8,0.8,0.10953502244220474,0.08192474687626944,-0.09485535253569988
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,0.8,1.0,0.11049625642169636,0.08298209629177745,-0.11415566234557817
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,1.0,0.8,0.11194232037566036,0.08345961448904395,-0.14350838229704577
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,2,0.1,1.0,1.0,0.11183748817866633,0.08375324682135436,-0.14136763044587353
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,0.8,0.8,0.1067030726251969,0.07994318011690363,-0.038973794930265315
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,0.8,1.0,0.10646639732675771,0.07955761947775049,-0.03436986525162267
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,1.0,0.8,0.10624016548257932,0.07926401280881407,-0.029978643507510228
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.03,1.0,1.0,0.10720585406544107,0.07974021406263815,-0.04878808498387066
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,0.8,0.8,0.11245896961430922,0.0857727715928083,-0.15408804655351926
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,0.8,1.0,0.11184663399397728,0.08481330447292976,-0.14155431497443494
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,1.0,0.8,0.11065469231397114,0.08336859269832383,-0.11735303402306041
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,3,0.1,1.0,1.0,0.11381424294229095,0.08581775107017786,-0.18207211001766854
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,0.8,0.8,0.10937516247190174,0.08168812007553342,-0.091661929611766
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,0.8,1.0,0.10957416550437563,0.08175436117651029,-0.09563799990477273
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,1.0,0.8,0.11081285637607342,0.08304962507439413,-0.12054948944297261
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.03,1.0,1.0,0.10982264320894213,0.08260323696325544,-0.10061271799900484
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,0.8,0.8,0.11504485169244805,0.0880403523535807,-0.20777245287383939
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,0.8,1.0,0.11482596680271318,0.08716267608096714,-0.203180997506756
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,1.0,0.8,0.11299268734961988,0.0858320879129613,-0.16506838707986327
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",300,5,0.1,1.0,1.0,0.11177779503308932,0.0845836586893179,-0.14014954798382195
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,0.8,0.8,0.10535903998140843,0.07886289673011193,-0.012964795607548929
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,0.8,1.0,0.10645511078703146,0.07953050758146145,-0.0341505690593531
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,1.0,0.8,0.10775976496166015,0.0801666217998323,-0.059653833691248215
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.03,1.0,1.0,0.1075761482058656,0.07987343964954895,-0.05604572577121192
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,0.8,0.8,0.11173274516743922,0.08366263123051333,-0.13923070299504992
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,0.8,1.0,0.1131836378301903,0.08590953733571585,-0.16900949785516506
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,1.0,0.8,0.1157302771761256,0.08691126050359102,-0.22220689461850496
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,2,0.1,1.0,1.0,0.11557886289414433,0.08753316029438173,-0.21901086806981374
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,0.8,0.8,0.10855659315713806,0.0816090173204536,-0.07538296718737403
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,0.8,1.0,0.10881145899940689,0.0819283128849646,-0.08043839706280176
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,1.0,0.8,0.10824976897935694,0.08103826342264724,-0.0693126365862542
20,0.1,"return_5d,return_10d,return_20d,intraday_return,high_low_range,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20,volume_ratio_20",500,3,0.03,1.0,1.0,0.10947094651684215,0.0818751424613158,-0.09357478767266603
