stock_code,trade_date,return_1d,return_5d,return_10d,return_20d,intraday_return,high_low_range,gap,sma_5,sma_20,sma_60,price_to_sma_5,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_change_1d,volume_sma_20,volume_ratio_20,target_return_5d
000660,2024-06-25,0.008968609865470878,-0.04051172707889128,0.05882352941176472,0.11662531017369737,0.044083526682134666,0.04651162790697683,-0.03363228699551568,230600.0,213380.0,193096.66666666666,-0.024284475281873386,0.05445683756678221,0.16521949282742665,62.35469742481408,0.05882352941176472,0.11662531017369737,10771.219785572583,10236.06519500012,535.1545905724633,0.02500243376951976,0.027733604646472336,8432.887382034542,0.12798820483529316,3472649.3,1.6503247246993815,0.03111111111111109
000660,2024-06-26,0.05333333333333323,0.01498929336188426,0.10232558139534875,0.17037037037037028,0.03947368421052633,0.0483516483516484,0.01333333333333342,231300.0,215105.0,194026.66666666666,0.024643320363164634,0.10178749912833274,0.22148158328752077,69.1317131180386,0.10232558139534875,0.17037037037037028,11109.034617460566,10410.659079492209,698.3755379683571,0.037358899064996474,0.029688475653220414,8794.823997603504,-0.09843606673112315,3626745.15,1.4246553828024007,-0.00421940928270037
000660,2024-06-27,-0.002109704641350185,-0.004210526315789442,0.06531531531531543,0.16790123456790118,0.030501089324618702,0.05054945054945059,-0.03164556962025311,231100.0,216805.0,194998.33333333334,0.023366508005192577,0.09084200087636352,0.21283087889640084,68.57774554375919,0.06531531531531543,0.16790123456790118,11207.219632558466,10569.971190105462,637.2484424530048,0.036591757312259825,0.029723286304308268,8988.05085491754,-0.27170398590092015,3661238.45,1.0277956629675404,-0.02748414376321351
000660,2024-06-28,0.0,0.010683760683760646,0.07013574660633481,0.20848237097598354,0.00424628450106157,0.021505376344086002,-0.0042283298097252064,231600.0,218845.0,195890.0,0.021157167530224452,0.0806735360643378,0.20731022512634634,68.57774554375919,0.07013574660633481,0.20848237097598354,11156.427611537627,10687.262474391895,469.16513714573193,0.03572244675382911,0.02814521738360551,8703.190079566286,-0.37063942248282955,3659541.0,0.6471541103105554,-0.0021141649048626032
000660,2024-07-01,-0.0042283298097252064,0.056053811659192876,0.056053811659192876,0.2447145877378436,0.008565310492505418,0.0193965517241379,-0.012684989429175508,234100.0,221160.0,196723.33333333334,0.005980350277659197,0.06483993488876827,0.197112696341732,67.3263588985649,0.056053811659192876,0.2447145877378436,10909.722437102086,10731.754466933933,177.96797016815253,0.024087435612535513,0.026507788523956057,8402.962216740123,-0.2779781335623597,3447097.3,0.4960564936765783,-0.00849256900212314
000660,2024-07-02,-0.014861995753715496,0.03111111111111109,-0.010660980810234588,0.19464469618949543,-0.014861995753715496,0.02819956616052055,0.0,235500.0,223050.0,197485.0,-0.014861995753715496,0.04012553239184036,0.1747727675519659,62.99366585167764,-0.010660980810234588,0.19464469618949543,10312.905306850822,10647.984634917311,-335.0793280664893,0.026838140560083868,0.026875693241931873,8267.036344115828,0.37076531253746436,3415172.5,0.6863334136123431,0.028017241379310276
000660,2024-07-03,0.01724137931034475,-0.00421940928270037,0.010706638115631772,0.22090015519917228,0.02164502164502169,0.04888888888888898,-0.004310344827586188,235300.0,225185.0,198431.66666666666,0.002974925626859415,0.04802717765392894,0.18932630040568132,65.7096158789232,0.010706638115631772,0.22090015519917228,10046.87587082092,10527.762882098034,-480.88701127711283,0.011590292506871474,0.02672478994459318,8462.248033821841,0.4145699540134653,3481117.35,0.952474928775383,0.012711864406779627
000660,2024-07-04,-0.025423728813559365,-0.02748414376321351,-0.03157894736842104,0.18740320082601958,-0.043659043659043606,0.068888888888889,0.019067796610169552,234000.0,227000.0,199131.66666666666,-0.017094017094017144,0.013215859030837107,0.15501468877375957,58.745066082675436,-0.03157894736842104,0.18740320082601958,9245.3214594491,10271.274597568248,-1025.9531381191482,0.016075051143103602,0.02785695010602273,8964.944602834566,1.2921056544410088,3725629.9,2.0398918314457375,0.047826086956521685
000660,2024-07-05,0.026086956521739202,-0.0021141649048626032,0.008547008547008517,0.13734939759036147,0.03282275711159732,0.04395604395604402,-0.006521739130434745,233900.0,228425.0,200018.33333333334,0.008978195810175338,0.03316186932253484,0.17989184324770213,62.97159467996401,0.008547008547008517,0.13734939759036147,8990.595678921905,10015.13881383898,-1024.543134917074,0.021579138959568207,0.024125543357074154,9038.877131203526,-0.4682426648203222,3687428.25,1.0959651892887678,-0.012711864406779627
000660,2024-07-08,-0.010593220338983023,-0.00849256900212314,0.047085201793722,0.12259615384615374,-0.002136752136752129,0.019354838709677358,-0.008474576271186418,233500.0,229700.0,200890.0,0.0,0.0165433173704832,0.16232764199313054,60.20397430362378,0.047085201793722,0.12259615384615374,8489.137068207754,9709.938464712735,-1220.8013965049813,0.02205591385168161,0.0244214980079886,8714.671621831845,-0.428642516145204,3680431.35,0.6273783642235304,-0.01498929336188437
000660,2024-07-09,0.021413276231263323,0.028017241379310276,0.06000000000000005,0.12235294117647055,0.01273885350318471,0.03433476394849788,0.008565310492505418,234800.0,231000.0,201816.66666666666,0.015758091993185674,0.032467532467532534,0.1817656288710876,63.64538176099624,0.06000000000000005,0.12235294117647055,8398.374486386601,9447.62566904751,-1049.251182660908,0.02252711650497272,0.02441412740922693,8663.623648843857,1.0834703682033484,3767462.25,1.2769287867449768,-0.023060796645702264
000660,2024-07-10,0.002096436058700135,0.012711864406779627,0.00843881856540074,0.1116279069767443,0.006315789473684275,0.02136752136752129,-0.004192872117400381,235400.0,232200.0,202660.0,0.015293118096856517,0.02928509905254084,0.17931510904963988,63.98082178180472,0.00843881856540074,0.1116279069767443,8271.442270015192,9212.388989241046,-940.9467192258544,0.02159371025555294,0.02439112653834868,8401.936245355011,-0.46383487421273173,3788864.35,0.6807773416327243,-0.07740585774058573
000660,2024-07-11,0.008368200836819994,0.047826086956521685,0.019027484143763207,0.0855855855855856,-0.006185567010309256,0.03112033195020736,0.014644351464435212,237600.0,233150.0,203553.33333333334,0.014309764309764272,0.03366931160197306,0.18396489044640219,65.35773400290515,0.019027484143763207,0.0855855855855856,8237.276661518903,9017.366523696619,-780.089862177716,0.014806090084878168,0.023569151197822023,8480.369370686796,1.0687574073234076,3766805.25,1.41661080035927,-0.1182572614107884
000660,2024-07-12,-0.03319502074688796,-0.012711864406779627,-0.014799154334038,0.05429864253393668,0.004310344827586299,0.026086956521739202,-0.03734439834024894,237000.0,233750.0,204300.0,-0.016877637130801704,-0.0032085561497325887,0.1404796867351934,56.1169067209718,-0.014799154334038,0.05429864253393668,7478.459997750935,8709.585218507482,-1231.1252207565467,0.0207286321634347,0.02496963779424822,8660.342987066311,-0.06804992487955153,3849892.9,1.2917180111685704,-0.10085836909871249
